"reference","start","end","identity"
"ref3","993","1028","95"
"ref4","8515","8666","90"
"ref3","9382","9897","86"
"ref4","4248","4642","82"
"ref2","6848","6890","85"
"ref4","7321","7508","85"
"ref2","7510","7568","93"
"ref3","6947","7027","97"
"ref3","5038","5283","87"
"ref4","9145","9154","86"
"ref4","8321","8420","90"
"ref1","96","288","98"
"ref3","9068","9992","95"
"ref4","9708","9791","91"
"ref3","1557","1600","83"
"ref5","5681","5900","89"
"ref1","9457","9524","83"
"ref4","6780","6846","98"
"ref4","6271","6406","81"
"ref1","7849","8094","92"
"ref4","5848","5895","100"
"ref4","6398","6703","91"
"ref1","5949","6948","87"
"ref2","8734","8998","99"
"ref1","2419","2566","98"
"ref2","4669","4720","92"
"ref2","2365","2570","82"
"ref2","7981","8008","93"
"ref1","1226","1401","85"
"ref2","3325","3960","81"
"ref1","7179","7328","86"
"ref5","2722","2909","89"
"ref1","8275","8479","95"
"ref2","1366","1402","85"
"ref3","1313","1401","96"
"ref4","2734","2807","99"
"ref1","776","1206","92"
"ref2","2507","2560","90"
"ref1","3341","3446","90"
"ref3","6253","6338","86"
"ref5","5332","5448","84"
"ref3","8055","8242","91"
"ref3","7660","7756","84"
"ref2","8490","8650","87"
"ref4","3836","3849","89"
"ref2","2925","3063","97"
"ref1","9344","9529","87"
"ref2","7051","7070","100"
"ref5","6402","6619","83"
"ref1","223","249","80"
"ref1","379","392","95"
"ref4","9054","9120","93"
"ref2","3752","3800","89"
"ref2","5689","5764","82"
"ref2","3818","4340","95"
"ref5","6562","6587","91"
"ref4","2557","2853","81"
"ref3","8034","8042","100"
"ref1","1114","1144","95"
"ref3","359","475","82"
"ref5","3427","3532","86"
"ref3","6141","6253","90"
"ref5","2236","2318","80"
"ref5","6428","6519","81"
"ref2","4544","4707","98"
"ref5","8704","8790","94"
"ref1","3526","3668","88"
"ref5","7822","8446","88"
"ref5","171","182","83"
"ref2","126","422","82"
"ref3","354","940","99"
"ref1","4645","4691","88"
"ref2","8819","8841","85"
"ref1","848","1134","86"
"ref1","2368","2393","98"
"ref4","1057","1183","92"
"ref2","1789","1889","87"
"ref2","2989","3020","88"
"ref5","5053","5432","92"
"ref5","4707","5318","99"
"ref4","4986","5145","96"
"ref5","1861","2001","98"
"ref4","4795","5752","80"
"ref1","1085","1533","84"
"ref3","8483","8521","88"
"ref2","2886","3056","94"
"ref1","5507","5657","84"
"ref5","5529","5556","95"
"ref5","4864","5122","83"
"ref4","8456","8499","80"
"ref4","3748","3879","100"
"ref1","995","1110","93"
"ref4","6599","6792","98"
"ref5","3366","3383","94"
"ref1","3542","3609","82"
"ref1","9600","9705","83"
"ref1","8766","8777","93"
"ref2","9962","9986","90"
"ref3","6609","6652","82"
"ref2","3701","3818","89"
"ref3","7685","7724","91"
"ref2","1714","1935","95"
"ref3","5742","5891","99"
"ref3","7916","7944","80"
"ref2","469","495","85"
"ref2","4283","4405","95"
"ref4","4645","4675","83"
"ref5","8392","8561","84"
"ref2","6195","6211","85"
"ref3","5997","6327","84"
"ref5","2254","2329","98"
"ref1","347","403","98"
"ref2","1245","1359","94"
"ref5","5403","5466","83"
"ref1","8727","8961","85"
"ref3","4403","4426","96"
"ref4","3829","3873","97"
"ref5","8187","8891","81"
"ref1","1444","1642","94"
"ref4","7029","7204","96"
"ref2","3756","3891","100"
"ref1","1008","1028","95"
"ref2","5907","6171","96"
"ref1","9085","9156","93"
"ref4","3035","3495","99"
"ref2","2466","2640","82"
"ref3","4744","5027","86"
"ref2","1573","1592","100"
"ref2","8716","8891","82"
"ref3","6385","6412","82"
"ref3","790","835","82"
"ref4","3446","3540","80"
"ref3","8413","8512","92"
"ref2","6515","6541","82"
"ref2","8173","8214","95"
"ref1","6432","6484","95"
"ref5","2711","2781","83"
"ref4","9071","9423","92"
"ref3","3945","4202","94"
"ref1","637","942","91"
"ref1","5157","5198","87"
"ref5","7446","7491","81"
"ref4","6080","6408","89"
"ref2","1835","1913","91"
"ref5","479","507","96"
"ref5","2994","3024","88"
"ref2","6045","6534","86"
"ref5","8337","8521","88"
"ref1","2242","2365","97"
"ref1","67","306","100"
"ref4","1986","2008","87"
"ref4","4639","4919","90"
"ref1","5929","6335","91"
"ref3","264","633","89"
"ref4","8584","8723","81"
"ref5","7901","7955","84"
"ref2","1665","1751","91"
"ref3","8136","8824","83"
"ref4","7959","8127","92"
"ref4","3067","3359","82"
"ref2","136","235","81"
"ref2","1011","1051","84"
"ref3","1097","1289","87"
"ref2","4008","4037","84"
"ref5","9645","9981","93"
"ref4","2289","2340","100"
"ref1","3003","3240","96"
"ref1","5108","5124","89"
"ref2","9301","9631","99"
"ref3","8526","8619","96"
"ref3","5051","5130","82"
"ref1","2059","2171","80"
"ref2","9150","9193","83"
"ref5","7910","8070","85"
"ref3","7847","7914","93"
"ref4","9281","9985","100"
"ref2","4662","5019","92"
"ref4","5751","5833","91"
"ref5","4711","4769","80"
"ref3","163","186","94"
"ref2","2560","2581","84"
"ref2","5355","5383","97"
"ref3","1265","1374","84"
"ref5","2369","2701","83"
"ref1","6269","6364","80"
"ref3","6942","7726","91"
"ref4","9449","9481","99"
"ref3","5817","6045","99"
"ref4","1657","2094","92"
"ref1","7765","7955","89"
"ref4","7783","7947","100"
"ref4","874","1011","90"
"ref1","393","907","86"
"ref5","3667","3728","88"
"ref4","8170","8249","82"
"ref1","6367","6404","85"
"ref2","9802","9875","87"
"ref3","1882","2068","80"
"ref2","9616","9677","96"
"ref3","1035","1444","85"
"ref4","7907","8095","99"
"ref1","3801","3839","83"
"ref1","7755","7987","96"
"ref4","4311","4436","81"
"ref3","6489","6933","98"
"ref1","4659","4744","92"
"ref4","2405","2698","86"
"ref4","9730","9778","95"
"ref3","7264","7314","84"
"ref5","1671","2025","100"
"ref2","1613","1661","86"
"ref4","3190","3733","98"
"ref2","3079","3421","82"
"ref1","3573","3751","97"
"ref3","8863","8958","100"
"ref3","3648","3739","89"
"ref5","5602","5889","82"
"ref5","3312","3789","86"
"ref2","7969","8034","85"
"ref1","2933","2948","82"
"ref1","1634","1768","100"
"ref4","8130","8184","93"
"ref2","3941","4107","86"
"ref4","385","469","98"
"ref5","4050","4147","81"
"ref4","9353","9436","98"
"ref1","9346","9355","91"
"ref1","3496","3654","94"
"ref3","1036","1307","89"
"ref4","1169","1264","81"
"ref3","4312","4348","86"
"ref2","9121","9237","81"
"ref3","3186","3448","87"
"ref1","697","1032","100"
"ref5","677","769","85"
"ref4","9498","9528","100"
"ref2","6539","6671","81"
"ref5","861","1083","89"
"ref3","9668","9781","93"
"ref1","6805","6914","88"
"ref3","9090","9184","92"
"ref3","5895","6032","90"
"ref2","938","990","93"
"ref4","8118","8147","87"
"ref2","2265","2307","98"
"ref4","7135","7231","85"
"ref1","8320","8393","81"
"ref5","8997","9216","98"
"ref3","6830","7715","91"
"ref3","3245","3414","81"
"ref3","8868","8972","87"
"ref3","5468","5491","86"
"ref3","5566","5640","80"
"ref5","8304","8677","84"
"ref5","5327","5376","98"
"ref4","7544","7670","95"
"ref3","9056","9091","81"
"ref5","4748","4772","95"
"ref5","1613","2612","97"
"ref4","4314","4717","90"
"ref1","3279","3478","83"
"ref5","4681","4857","91"
"ref1","5494","5515","97"
"ref4","913","1101","97"
"ref5","1555","1592","94"
"ref1","2833","2939","91"
"ref5","7510","7533","80"
"ref1","5481","5572","85"
"ref3","5170","5531","83"
"ref2","3499","3869","91"
"ref5","2725","3205","85"
"ref2","2012","2198","85"
"ref4","774","787","92"
"ref3","8303","8379","92"
"ref2","7172","7264","98"
"ref4","3206","3354","86"
"ref3","611","1129","93"
"ref1","8207","8278","88"
"ref4","9285","9346","98"
"ref3","4106","4162","82"
"ref3","2257","2280","99"
"ref3","9278","9345","89"
"ref5","9645","9721","92"
"ref3","513","764","96"
"ref2","3331","3425","81"
"ref2","8785","8876","99"
"ref5","4429","4539","80"
"ref4","5391","5447","83"
"ref5","5304","5358","82"
"ref3","1865","1949","98"
"ref4","5888","5944","85"
"ref3","503","679","88"
"ref5","3227","3558","98"
"ref1","2247","2364","97"
"ref4","979","1000","97"
"ref5","2040","2101","80"
"ref1","3577","3689","80"
"ref3","3527","3673","93"
"ref2","4693","4749","82"
"ref3","9148","9215","92"
"ref1","6965","7435","83"
"ref3","5683","5696","90"
"ref4","2496","2639","95"
"ref5","2151","2190","89"
"ref2","7527","7848","84"
"ref2","147","340","99"
"ref1","1587","1712","93"
"ref3","4927","4949","88"
"ref2","6576","6614","85"
"ref4","3953","4517","91"
"ref3","3942","3963","90"
"ref1","4140","4663","88"
"ref5","3528","4032","87"
"ref5","498","686","92"
"ref5","6730","6778","85"
"ref5","2589","2993","100"
"ref2","8623","8656","86"
"ref2","3277","3369","82"
"ref5","9310","9371","87"
"ref3","6759","6950","95"
"ref3","6942","7192","92"
"ref4","894","1088","97"
"ref1","3743","3890","98"
"ref1","8202","8305","87"
"ref5","3127","3184","91"
"ref2","5967","5981","85"
"ref2","3632","3651","83"
"ref5","3298","3437","86"
"ref3","6970","7053","97"
"ref2","9295","9535","92"
"ref5","8849","8919","86"
"ref2","9011","9065","98"
"ref3","2979","3039","97"
"ref4","790","816","87"
"ref5","71","99","97"
"ref4","5842","5867","97"
"ref4","5680","5922","81"
"ref5","3017","3195","83"
"ref3","4435","4521","84"
"ref4","5751","5859","83"
"ref5","9438","9513","96"
"ref4","9468","9766","91"
"ref5","5799","5894","93"
"ref2","6963","6997","94"
"ref4","6764","7190","87"
"ref3","8969","9125","87"
"ref1","1604","1662","84"
"ref2","5063","5382","94"
"ref3","7269","7354","91"
"ref1","6307","6380","90"
"ref2","5694","6043","89"
"ref3","4701","4729","83"
"ref5","2828","3161","92"
"ref4","4796","4977","80"
"ref2","187","199","91"
"ref5","5018","5191","82"
"ref4","8912","8944","89"
"ref2","9809","9860","84"
"ref1","605","726","93"
"ref5","3261","3329","81"
"ref5","5534","6067","99"
"ref5","5660","5730","84"
"ref1","4879","4964","93"
"ref5","4816","5066","82"
"ref1","5401","5467","80"
"ref5","6290","6378","90"
"ref4","4435","4852","86"
"ref2","9773","9904","83"
"ref5","7432","7468","84"
"ref4","3570","3682","85"
"ref2","8114","8140","81"
"ref3","6805","6948","91"
"ref3","7050","7279","88"
"ref3","6088","6116","80"
"ref2","2277","2386","86"
"ref1","2786","3191","95"
"ref5","8143","8283","83"
"ref1","2268","2422","100"
"ref5","6416","6535","82"
"ref5","5610","5658","88"
"ref1","7352","7407","100"
"ref1","8956","9297","97"
"ref2","8044","8405","87"
"ref2","7950","8062","92"
"ref5","2862","2980","99"
"ref2","9183","9202","85"
"ref2","2073","2282","92"
"ref2","484","927","81"
"ref5","7063","7095","84"
"ref1","9496","9591","80"
"ref1","939","1041","92"
"ref5","7096","7264","96"
"ref2","8670","8801","98"
"ref2","7666","7696","85"
"ref5","6102","6298","90"
"ref2","7883","7919","99"
"ref4","200","336","94"
"ref3","5657","5668","88"
"ref3","4985","5156","90"
"ref2","5774","6025","98"
"ref1","5575","5598","84"
"ref2","8201","8263","84"
"ref3","2631","2637","93"
"ref1","6310","6378","84"
"ref2","6496","6524","80"
"ref1","3264","3486","81"
"ref4","9038","9427","87"
"ref2","916","978","89"
"ref5","7631","7686","96"
"ref1","3135","3191","89"
"ref5","1685","1695","96"
"ref5","4826","4894","86"
"ref3","4042","4300","88"
"ref3","7170","7187","100"
"ref2","9732","9807","80"
"ref5","156","211","98"
"ref3","3602","4064","93"
"ref2","4677","4857","97"
"ref2","9619","9980","86"
"ref3","3217","3409","87"
"ref5","4047","4074","82"
"ref5","6773","6802","91"
"ref4","3215","3243","89"
"ref3","4262","4316","85"
"ref1","8050","8219","97"
"ref1","6788","6825","84"
"ref2","9513","9527","97"
"ref1","6917","7163","89"
"ref1","4628","4800","83"
"ref5","3009","3026","83"
"ref3","5416","5841","90"
"ref2","5376","5414","81"
"ref2","7631","7709","81"
"ref2","310","485","83"
"ref5","4505","4565","88"
"ref5","7431","7480","81"
"ref1","2226","2256","90"
"ref4","7339","7511","100"
"ref3","2392","2483","100"
"ref5","8479","8515","94"
"ref2","1139","1167","89"
"ref5","5581","5892","91"
"ref5","6926","6931","95"
"ref4","4519","4616","86"
"ref1","5835","6834","92"
"ref5","6508","7015","88"
"ref1","3195","3238","98"
"ref1","4400","4776","99"
"ref1","9819","9865","94"
"ref1","5084","6083","80"
"ref5","7907","8106","84"
"ref3","4029","4196","95"
"ref4","3599","3643","92"
"ref2","3989","4226","100"
"ref2","3803","3949","81"
"ref3","1161","1448","89"
"ref2","5743","5777","90"
"ref5","8678","8686","93"
"ref2","4307","4377","94"
"ref3","1509","2508","92"
"ref1","9868","9879","97"
"ref2","7986","8180","91"
"ref4","99","159","98"
"ref5","1348","1360","82"
"ref3","1722","1801","91"
"ref1","9209","9323","99"
"ref3","3363","3429","81"
"ref4","8131","8445","95"
"ref1","4293","4325","90"
"ref4","9003","9114","89"
"ref2","133","232","96"
"ref1","6391","6446","87"
"ref1","391","531","82"
"ref3","6517","6813","94"
"ref5","42","346","95"
"ref1","5769","5819","90"
"ref5","6289","6318","97"
"ref3","9174","9211","94"
"ref3","6241","6289","91"
"ref4","1707","2114","81"
"ref3","7831","7899","98"
"ref1","2002","2121","97"
"ref2","8525","8573","83"
"ref2","421","462","81"
"ref3","1912","2019","87"
"ref1","664","814","83"
"ref5","8675","8862","89"
"ref5","774","1106","99"
"ref2","3555","3612","94"
"ref2","7711","8236","83"
"ref3","8590","8705","80"
"ref1","7758","7940","82"
"ref5","9251","9435","84"
"ref1","7657","7747","93"
"ref4","2523","2529","94"
"ref5","3387","4386","81"
"ref4","3849","3987","86"
"ref4","8048","8119","85"
"ref4","6992","7991","92"
"ref4","1307","1381","94"
"ref5","3235","3376","86"
"ref1","3221","3752","88"
"ref2","2034","2305","85"
"ref1","2046","2079","91"
"ref5","3018","3067","84"
"ref2","668","724","83"
"ref3","7844","7943","94"
"ref1","7580","7814","90"
"ref3","6442","6513","87"
"ref5","4350","4372","88"
"ref3","5750","6524","94"
"ref3","4688","4759","96"
"ref3","7122","7205","95"
"ref5","6358","6469","96"
"ref3","9836","9921","84"
"ref3","99","230","94"
"ref5","1748","2067","80"
"ref1","7856","7922","100"
"ref1","6718","6832","90"
"ref2","221","417","91"
"ref5","8412","8454","94"
"ref3","2124","2245","85"
"ref2","1901","2167","92"
"ref2","2092","2296","93"
"ref5","2107","2175","96"
"ref3","4138","4252","90"
"ref4","3635","3770","84"
"ref1","4010","4055","82"
"ref3","3741","3937","88"
"ref1","4830","4847","83"
"ref1","469","754","88"
"ref5","482","498","84"
"ref1","6955","7058","96"
"ref2","2124","2144","99"
"ref2","1772","1966","94"
"ref3","145","403","91"
"ref3","1083","1432","95"
"ref2","9245","9290","100"
"ref1","6028","6049","96"
"ref2","7943","8013","92"
"ref2","2589","2676","90"
"ref3","262","311","92"
"ref5","4861","5588","80"
"ref3","6447","6490","95"
"ref3","3382","3436","89"
"ref1","7466","7757","80"
"ref5","6607","6620","91"
"ref3","6422","6469","97"
"ref2","2981","3064","95"
"ref4","1512","1627","100"
"ref1","8069","8276","89"
"ref4","2740","2863","89"
"ref3","7523","7619","96"
"ref3","2385","2465","95"
"ref4","9405","9746","87"
"ref2","4311","4360","89"
"ref5","1257","1355","93"
"ref4","4073","4105","84"
"ref5","1016","1512","93"
"ref1","252","673","82"
"ref3","8537","8618","87"
"ref2","6709","6955","95"
"ref2","3256","3314","81"
"ref5","5865","5894","84"
"ref3","2062","2107","90"
"ref3","5001","5190","92"
"ref5","218","334","86"
"ref4","8148","8495","100"
"ref2","5204","5283","88"
"ref5","3244","3308","99"
"ref3","8268","8353","93"
"ref1","3508","3554","90"
"ref1","5427","5892","80"
"ref3","6713","7202","100"
"ref2","8931","8970","85"
"ref3","2527","2916","84"
"ref1","2250","2573","88"
"ref4","2058","2099","97"
"ref2","6112","6368","88"
"ref4","6239","6333","100"
"ref5","4028","4119","99"
"ref3","8427","8460","85"
"ref2","5333","5600","96"
"ref5","9597","9657","97"
"ref2","4726","4820","99"
"ref5","3217","3235","91"
"ref2","9382","9473","85"
"ref4","3148","3189","91"
"ref4","4349","4385","95"
"ref3","6435","6778","84"
"ref2","4519","4680","94"
"ref4","3721","3800","82"
"ref3","8521","8560","100"
"ref5","102","239","86"
"ref3","721","913","83"
"ref5","358","960","89"
"ref5","3290","3449","96"
"ref3","7471","7674","98"
"ref2","706","949","98"
"ref4","3305","3337","91"
"ref3","5341","5544","90"
"ref3","1100","1371","93"
"ref4","5385","5418","88"
"ref4","574","653","87"
"ref4","7754","7809","86"
"ref3","2577","2582","85"
"ref1","7373","7495","97"
"ref4","1776","1884","83"
"ref3","3853","3994","81"
"ref1","391","790","85"
"ref1","8145","8195","90"
"ref5","7048","7073","82"
"ref5","8173","8470","99"
"ref1","7783","8148","97"
"ref1","4999","5102","98"
"ref2","5309","5432","97"
"ref3","3418","3438","95"
"ref3","1819","1936","83"
"ref1","4342","4523","80"
"ref1","4452","4717","90"
"ref2","7854","8109","93"
"ref2","3341","3402","93"
"ref2","2189","2270","81"
"ref4","5704","5767","90"
"ref5","6901","6968","80"
"ref4","6941","6997","98"
"ref5","2856","2933","89"
"ref1","4889","5027","99"
"ref5","3771","3858","85"
"ref4","5616","5685","99"
"ref1","2670","2737","84"
"ref1","3293","3378","97"
"ref5","9312","9498","81"
"ref2","2614","2676","80"
"ref1","2371","2685","84"
"ref4","4616","4631","98"
"ref5","3875","4064","82"
"ref5","9756","9856","99"
"ref5","9097","9369","91"
"ref5","8115","8253","89"
"ref2","8810","9310","82"
"ref2","73","149","93"
"ref4","8283","8336","95"
"ref3","7692","8065","91"
"ref3","225","856","89"
"ref5","9015","9432","96"
"ref1","5087","5135","94"
"ref5","2862","3034","84"
"ref5","7349","7503","89"
"ref3","4228","4421","99"
"ref2","1909","1966","96"
"ref5","6040","6159","87"
"ref3","6073","6608","90"
"ref1","6053","6230","82"
"ref4","1984","2182","93"
"ref5","7114","7303","92"
"ref3","4440","4504","95"
"ref2","595","856","95"
"ref1","3405","3598","94"
"ref2","491","588","90"
"ref2","6433","6483","99"
"ref3","2646","2698","86"
"ref4","7722","7824","83"
"ref1","5766","5802","92"
"ref1","626","695","92"
"ref1","4245","4421","88"
"ref5","4965","5249","100"
"ref4","5672","5760","99"
"ref5","8304","8378","100"
"ref5","4037","4723","84"
"ref4","3539","3577","93"
"ref4","5841","5961","93"
"ref2","6164","6183","82"
"ref1","4583","4673","97"
"ref3","2597","2670","96"
"ref5","3122","3149","85"
"ref2","7274","7453","84"
"ref5","320","343","90"
"ref2","2716","2845","98"
"ref3","4203","4378","98"
"ref2","9240","9394","94"
"ref2","9561","9571","98"
"ref3","1961","2960","90"
"ref5","2883","2987","95"
"ref2","7170","7189","83"
"ref3","1270","1889","83"
"ref4","1970","2076","90"
"ref5","8959","9057","83"
"ref1","2923","3086","99"
"ref4","6663","7241","85"
"ref4","4766","5252","87"
"ref1","4478","4907","87"
"ref2","9487","9640","88"
"ref5","9308","9384","98"
"ref5","138","243","96"
"ref2","1626","2031","95"
"ref4","578","829","84"
"ref4","883","1039","94"
"ref4","7626","7647","91"
"ref2","9628","9681","93"
"ref2","7591","7613","93"
"ref3","5884","6104","100"
"ref4","9692","9897","100"
"ref4","2004","2035","97"
"ref5","5091","5133","94"
"ref3","705","737","100"
"ref2","3226","3268","94"
"ref5","825","878","100"
"ref1","4866","4938","93"
"ref1","4636","4779","89"
"ref3","4759","4793","93"
"ref2","4414","4640","100"
"ref3","3182","3305","84"
"ref4","3472","3614","93"
"ref3","3826","4135","84"
"ref2","2452","2644","80"
"ref2","1143","1245","95"
"ref5","4057","4326","86"
"ref5","6656","6679","98"
"ref1","7654","7840","98"
"ref2","4460","4501","84"
"ref3","2087","2187","100"
"ref3","8622","9008","82"
"ref5","1024","1056","84"
"ref2","2092","2275","94"
"ref3","5536","5635","98"
"ref2","4685","4709","88"
"ref2","936","943","99"
"ref1","2606","2848","97"
"ref4","3510","3609","81"
